,longitude,latitude,number
10536,-117.7,33.5,60590423322001
10537,-117.71,33.49,60590423323012
10538,-117.7,33.5,60590423322001
10539,-117.7,33.48,60590423381014
10540,-117.7,33.48,60590423381014
10541,-117.71,33.47,60590423231002
10542,-117.74,33.46,60599901000020
10543,-117.71,33.47,60590423231002
10544,-117.7,33.68,60590524382001
10545,-117.76,33.71,60590524176002
10546,-117.75,33.71,60590524216015
10547,-117.76,33.7,60590524174002
10548,-117.77,33.71,60590525335015
10549,-117.77,33.7,60590524333006
10550,-117.77,33.7,60590524333006
10551,-117.69,33.65,60590524083025
10552,-117.71,33.65,60590524083004
10553,-117.7,33.65,60590524083027
10554,-117.71,33.64,60590524102050
10555,-117.71,33.63,60590524103001
10556,-117.71,33.63,60590524103001
10557,-117.71,33.63,60590524103001
10558,-117.7,33.63,60590524112006
10559,-117.72,33.64,60590524102018
10560,-117.7,33.62,60590320141002
10561,-117.7,33.63,60590524112006
10562,-117.71,33.62,60590524113006
10563,-117.76,33.72,60590524212002
10564,-117.76,33.72,60590524212002
10565,-117.75,33.72,60590524215000
10566,-117.76,33.72,60590524212002
10567,-117.76,33.71,60590524176002
10568,-117.74,33.73,60590524375013
10569,-117.69,33.66,60590524221003
10570,-117.69,33.66,60590524221003
10571,-117.67,33.67,60590524225015
10572,-117.67,33.66,60590524254001
10573,-117.68,33.65,60590524254001
10574,-117.64,33.68,60590524281010
10575,-117.7,33.72,60590524309003
10576,-117.69,33.65,60590524083025
10577,-117.7,33.64,60590524151001
10578,-117.69,33.63,60590524162008
10579,-117.69,33.64,60590524152011
10580,-117.69,33.64,60590524152011
10581,-117.82,33.71,60590755185025
10582,-117.82,33.72,60590525022001
10583,-117.81,33.73,60590755072001
10584,-117.8,33.72,60590525023014
10585,-117.81,33.71,60590755183002
10586,-117.82,33.72,60590525022001
10587,-117.77,33.7,60590524333006
10588,-117.77,33.69,60590525055001
10589,-117.77,33.69,60590525055001
10590,-117.77,33.69,60590525055001
10591,-117.78,33.69,60590525053001
10592,-117.78,33.68,60590525132000
10593,-117.78,33.69,60590525053001
10594,-117.8,33.69,60590525111003
10595,-117.79,33.69,60590525281005
10596,-117.79,33.68,60590525134004
10597,-117.8,33.68,60590525115004
10598,-117.8,33.69,60590525111003
10599,-117.8,33.69,60590525111003
10600,-117.8,33.68,60590525115004
10601,-117.8,33.68,60590525115004
10602,-117.81,33.67,60590525204002
10603,-117.81,33.67,60590525204002
10604,-117.81,33.67,60590525204002
10605,-117.81,33.67,60590525204002
10606,-117.81,33.67,60590525204002
10607,-117.81,33.68,60590525191001
10608,-117.78,33.68,60590525132000
10609,-117.78,33.68,60590525132000
10610,-117.79,33.68,60590525134004
10611,-117.78,33.68,60590525132000
10612,-117.79,33.68,60590525134004
10613,-117.79,33.68,60590525134004
10614,-117.8,33.67,60590525144008
10615,-117.8,33.67,60590525144008
10616,-117.8,33.67,60590525144008
10617,-117.81,33.69,60590525292002
10618,-117.81,33.68,60590525191001
10619,-117.82,33.68,60590525222000
10620,-117.82,33.68,60590525222000
10621,-117.82,33.67,60590525193001
10622,-117.83,33.68,60590525222011
10623,-117.82,33.68,60590525222000
10624,-117.77,33.67,60590525321017
10625,-117.77,33.72,60590525336002
10626,-117.77,33.72,60590525336002
10627,-117.77,33.71,60590525335015
10628,-117.77,33.71,60590525335015
10629,-117.77,33.71,60590525335015
10630,-117.78,33.71,60590525335003
10631,-117.78,33.71,60590525335003
10632,-117.79,33.73,60590525244001
10633,-117.78,33.7,60590525262014
10634,-117.79,33.7,60590525262010
10635,-117.79,33.71,60590525274004
10636,-117.79,33.71,60590525274004
10637,-117.79,33.7,60590525262010
10638,-117.8,33.7,60590525273002
10639,-117.79,33.7,60590525262010
10640,-117.79,33.69,60590525281005
10641,-117.79,33.69,60590525281005
10642,-117.8,33.69,60590525111003
10643,-117.8,33.55,60590626563008
10644,-117.79,33.56,60590626561000
10645,-117.81,33.56,60590626562012
10646,-117.8,33.55,60590626563008
10647,-117.77,33.6,60590626562001
10648,-117.8,33.53,60599901000014
10649,-117.78,33.54,60590626053003
10650,-117.79,33.55,60590626561005
10651,-117.75,33.54,60590626322005
10652,-117.77,33.51,60599901000017
10653,-117.77,33.55,60590626321004
10654,-117.73,33.57,60590626402008
10655,-117.86,33.67,60590626105053
10656,-117.82,33.67,60590525193001
10657,-117.83,33.67,60590626112003
10658,-117.83,33.66,60590626113005
10659,-117.83,33.66,60590626113005
10660,-117.81,33.67,60590525204002
10661,-117.8,33.66,60590626511003
10662,-117.81,33.66,60590626513002
10663,-117.81,33.66,60590626513002
10664,-117.82,33.66,60590626503010
10665,-117.84,33.64,60590626145005
10666,-117.87,33.61,60590626421002
10667,-117.86,33.61,60590626582012
10668,-117.88,33.55,60599901000011
10669,-117.84,33.6,60590626432004
10670,-117.86,33.62,60590626581004
10671,-117.86,33.62,60590626581004
10672,-117.85,33.62,60590626455001
10673,-117.85,33.61,60590626582009
10674,-117.85,33.62,60590626455001
10675,-117.86,33.63,60590626571005
10676,-117.77,33.54,60590626191007
10677,-117.76,33.54,60590626201006
10678,-117.77,33.54,60590626191007
10679,-117.77,33.53,60590626202022
10680,-117.8,33.52,60599901000015
10681,-117.76,33.53,60590626204007
10682,-117.76,33.53,60590626204007
10683,-117.76,33.53,60590626204007
10684,-117.77,33.53,60590626202022
10685,-117.78,33.51,60599901000016
10686,-117.73,33.63,60590626533038
10687,-117.74,33.62,60590626522010
10688,-117.75,33.64,60590626533019
10689,-117.72,33.62,60590626225002
10690,-117.72,33.62,60590626225002
10691,-117.71,33.61,60590626471014
10692,-117.72,33.63,60590524102025
10693,-117.72,33.62,60590626225002
10694,-117.73,33.61,60590626481001
10695,-117.74,33.62,60590626522010
10696,-117.74,33.61,60590626483004
10697,-117.74,33.61,60590626483004
10698,-117.75,33.61,60590626491010
10699,-117.75,33.6,60590626492003
10700,-117.75,33.61,60590626491010
10701,-117.73,33.61,60590626481001
10702,-117.7,33.61,60590320141010
10703,-117.7,33.6,60590423074002
10704,-117.71,33.6,60590626472000
10705,-117.71,33.6,60590626472000
10706,-117.72,33.61,60590626464000
10707,-117.72,33.61,60590626464000
10708,-117.71,33.61,60590626471014
10709,-117.71,33.61,60590626471014
10710,-117.71,33.6,60590626472000
10711,-117.7,33.6,60590423074002
10712,-117.7,33.6,60590423074002
10713,-117.7,33.59,60590423271002
10714,-117.84,33.66,60590626113001
10715,-117.84,33.66,60590626113001
10716,-117.84,33.65,60590626262002
10717,-117.83,33.66,60590626113005
10718,-117.83,33.65,60590626273000
10719,-117.83,33.65,60590626273000
10720,-117.82,33.66,60590626503010
10721,-117.81,33.63,60590626291000
10722,-117.82,33.65,60590626292000
10723,-117.8,33.63,60590626554012
10724,-117.8,33.64,60590626301005
10725,-117.8,33.63,60590626554012
10726,-117.82,33.64,60590626312003
10727,-117.81,33.64,60590626311006
10728,-117.81,33.64,60590626311006
10729,-117.88,33.6,60590627011024
10730,-117.87,33.6,60590627023009
10731,-117.87,33.6,60590627023009
10732,-117.87,33.59,60590627021020
10733,-117.87,33.6,60590627023009
10734,-117.86,33.6,60590626423012
10735,-117.87,33.6,60590627023009
10736,-117.89,33.6,60590628001000
10737,-117.9,33.61,60590630051005
10738,-117.91,33.61,60590629002027
10739,-117.91,33.6,60590628001025
10740,-117.92,33.57,60599901000011
10741,-117.9,33.6,60590628002012
10742,-117.92,33.61,60590629001000
10743,-117.91,33.61,60590629002027
10744,-117.92,33.61,60590629001000
10745,-117.92,33.61,60590629001000
10746,-117.91,33.61,60590629002027
10747,-117.88,33.63,60590630041003
10748,-117.89,33.62,60590630043000
10749,-117.88,33.64,60590630041016
10750,-117.9,33.61,60590630051005
10751,-117.89,33.61,60590630051005
10752,-117.89,33.61,60590630051005
10753,-117.89,33.61,60590630051005
10754,-117.89,33.61,60590630051005
10755,-117.89,33.6,60590628001000
10756,-117.89,33.61,60590630051005
10757,-117.9,33.61,60590630051005
10758,-117.87,33.64,60590630074000
10759,-117.86,33.65,60590626148016
10760,-117.87,33.63,60590630072004
10761,-117.87,33.62,60590630071011
10762,-117.87,33.62,60590630071011
10763,-117.88,33.65,60590630091011
10764,-117.9,33.63,60590630103019
10765,-117.91,33.63,60590633022006
10766,-117.9,33.63,60590630103019
10767,-117.9,33.63,60590630103019
10768,-117.9,33.63,60590630103019
10769,-117.88,33.66,60590631011019
10770,-117.89,33.66,60590631021004
10771,-117.9,33.66,60590631023001
10772,-117.9,33.65,60590632012010
10773,-117.89,33.66,60590631021004
10774,-117.9,33.65,60590632012010
10775,-117.9,33.64,60590631032004
10776,-117.9,33.65,60590632012010
10777,-117.9,33.65,60590632012010
10778,-117.91,33.65,60590632013000
10779,-117.9,33.65,60590632012010
10780,-117.91,33.65,60590632013000
10781,-117.91,33.64,60590632022007
10782,-117.9,33.64,60590631032004
10783,-117.91,33.64,60590632022007
10784,-117.91,33.64,60590632022007
10785,-117.91,33.63,60590633022006
10786,-117.92,33.63,60590633023010
10787,-117.91,33.63,60590633022006
10788,-117.92,33.64,60590637022000
10789,-117.91,33.64,60590632022007
10790,-117.92,33.63,60590633023010
10791,-117.91,33.63,60590633022006
10792,-117.92,33.62,60590634005000
10793,-117.92,33.63,60590633023010
10794,-117.92,33.62,60590634005000
10795,-117.91,33.61,60590629002027
10796,-117.91,33.62,60590634003002
10797,-117.91,33.62,60590634003002
10798,-117.92,33.61,60590629001000
10799,-117.93,33.62,60590635002004
10800,-117.93,33.62,60590635002004
10801,-117.94,33.62,60590635001028
10802,-117.95,33.63,60590636032013
10803,-117.96,33.6,60599901000011
10804,-117.93,33.61,60590635004027
10805,-117.93,33.62,60590635002004
10806,-117.94,33.62,60590635001028
10807,-117.94,33.65,60590636011002
10808,-117.93,33.65,60590637014002
10809,-117.93,33.64,60590636051005
10810,-117.94,33.64,60590636042000
10811,-117.93,33.64,60590636051005
10812,-117.92,33.64,60590637022000
10813,-117.94,33.64,60590636042000
10814,-117.93,33.64,60590636051005
10815,-117.95,33.63,60590636032013
10816,-117.95,33.63,60590636032013
10817,-117.93,33.63,60590636034002
10818,-117.95,33.63,60590636032013
10819,-117.91,33.65,60590632013000
10820,-117.92,33.64,60590637022000
10821,-117.92,33.65,60590637025000
10822,-117.93,33.65,60590637014002
10823,-117.91,33.65,60590632013000
10824,-117.92,33.65,60590637025000
10825,-117.92,33.65,60590637025000
10826,-117.92,33.65,60590637025000
10827,-117.93,33.65,60590637014002
10828,-117.92,33.68,60590638021000
10829,-117.93,33.67,60590638072001
10830,-117.94,33.67,60590638031004
10831,-117.94,33.66,60590638032000
10832,-117.94,33.65,60590636011002
10833,-117.93,33.65,60590637014002
10834,-117.93,33.69,60590638052010
10835,-117.93,33.69,60590638052010
10836,-117.92,33.68,60590638021000
10837,-117.93,33.68,60590638022000
10838,-117.94,33.68,60590638063000
10839,-117.92,33.67,60590638073006
10840,-117.93,33.66,60590638071000
10841,-117.93,33.65,60590637014002
10842,-117.91,33.69,60590639101018
10843,-117.91,33.67,60590639023002
10844,-117.9,33.68,60590639031015
10845,-117.9,33.67,60590639041004
10846,-117.89,33.68,60590639083005
10847,-117.9,33.67,60590639041004
10848,-117.91,33.67,60590639023002
10849,-117.91,33.66,60590639053006
10850,-117.91,33.65,60590632013000
10851,-117.91,33.66,60590639053006
10852,-117.9,33.66,60590631023001
10853,-117.9,33.66,60590631023001
10854,-117.9,33.69,60590639102012
10855,-117.87,33.69,60590639092000
10856,-117.89,33.68,60590639083005
10857,-117.88,33.69,60590639092007
10858,-117.86,33.71,60590740032032
10859,-117.86,33.71,60590740032032
10860,-117.87,33.71,60590740032029
10861,-117.87,33.71,60590740032029
10862,-117.87,33.7,60590740043008
10863,-117.87,33.7,60590740043008
10864,-117.88,33.71,60590740052004
10865,-117.88,33.71,60590740052004
10866,-117.88,33.71,60590740052004
10867,-117.88,33.7,60590740061002
10868,-117.88,33.7,60590740061002
10869,-117.88,33.7,60590740061002
10870,-117.88,33.7,60590740061002
10871,-117.9,33.72,60590741091012
10872,-117.91,33.72,60590741082010
10873,-117.9,33.72,60590741091012
10874,-117.9,33.73,60590747011004
10875,-117.89,33.72,60590741023005
10876,-117.89,33.72,60590741023005
10877,-117.88,33.73,60590747021002
10878,-117.88,33.72,60590741033011
10879,-117.88,33.72,60590741033011
10880,-117.9,33.71,60590741101011
10881,-117.89,33.71,60590741113004
10882,-117.89,33.71,60590741113004
10883,-117.9,33.71,60590741101011
10884,-117.89,33.71,60590741113004
10885,-117.9,33.71,60590741101011
10886,-117.92,33.7,60590639101030
10887,-117.91,33.71,60590741061004
10888,-117.89,33.7,60590741072005
10889,-117.9,33.7,60590741071002
10890,-117.9,33.7,60590741071002
10891,-117.86,33.73,60590745021001
10892,-117.86,33.72,60590743001009
10893,-117.87,33.72,60590742003002
10894,-117.87,33.72,60590742003002
10895,-117.86,33.72,60590743001009
10896,-117.86,33.72,60590743001009
10897,-117.85,33.73,60590744031033
10898,-117.84,33.73,60590744031037
10899,-117.84,33.74,60590744072005
10900,-117.84,33.74,60590744072005
10901,-117.84,33.74,60590744072005
10902,-117.83,33.74,60590755051012
10903,-117.86,33.75,60590744051023
10904,-117.86,33.75,60590744051023
10905,-117.86,33.75,60590744051023
10906,-117.86,33.76,60590754012011
10907,-117.85,33.74,60590744031006
10908,-117.85,33.75,60590744062003
10909,-117.86,33.74,60590746024000
10910,-117.86,33.74,60590746024000
10911,-117.85,33.74,60590744031006
10912,-117.86,33.73,60590745021001
10913,-117.86,33.73,60590745021001
10914,-117.86,33.73,60590745021001
10915,-117.87,33.74,60590746012013
10916,-117.87,33.73,60590746015009
10917,-117.87,33.74,60590746012013
10918,-117.86,33.74,60590746024000
10919,-117.86,33.73,60590745021001
10920,-117.86,33.74,60590746024000
10921,-117.89,33.73,60590747013014
10922,-117.9,33.73,60590747011004
10923,-117.9,33.73,60590747011004
10924,-117.88,33.73,60590747021002
10925,-117.88,33.73,60590747021002
10926,-117.89,33.75,60590752022012
10927,-117.89,33.74,60590748013005
10928,-117.89,33.74,60590748013005
10929,-117.9,33.75,60590752012003
10930,-117.9,33.74,60590748023005
10931,-117.9,33.74,60590748023005
10932,-117.91,33.74,60590748031026
10933,-117.91,33.73,60590748032011
10934,-117.9,33.73,60590747011004
10935,-117.9,33.74,60590748023005
10936,-117.9,33.74,60590748023005
10937,-117.9,33.74,60590748023005
10938,-117.89,33.74,60590748013005
10939,-117.89,33.74,60590748013005
10940,-117.89,33.73,60590747013014
10941,-117.88,33.75,60590751001002
10942,-117.88,33.74,60590749015001
10943,-117.88,33.74,60590749015001
10944,-117.88,33.74,60590749015001
10945,-117.87,33.74,60590746012013
10946,-117.88,33.74,60590749015001
10947,-117.88,33.74,60590749015001
10948,-117.87,33.76,60590750031008
10949,-117.87,33.75,60590750021011
10950,-117.87,33.75,60590750021011
10951,-117.86,33.75,60590744051023
10952,-117.86,33.75,60590744051023
10953,-117.87,33.75,60590750021011
10954,-117.87,33.75,60590750021011
10955,-117.88,33.76,60590751003014
10956,-117.88,33.76,60590751003014
10957,-117.88,33.75,60590751001002
10958,-117.88,33.75,60590751001002
10959,-117.9,33.76,60590753021010
10960,-117.9,33.75,60590752012003
10961,-117.89,33.76,60590752021002
10962,-117.89,33.75,60590752022012
10963,-117.88,33.78,60590753011004
10964,-117.88,33.77,60590753012011
10965,-117.88,33.78,60590753011004
10966,-117.89,33.77,60590753012005
10967,-117.89,33.77,60590753012005
10968,-117.89,33.76,60590752021002
10969,-117.87,33.77,60590753032003
10970,-117.87,33.76,60590750031008
10971,-117.86,33.77,60590754011012
10972,-117.86,33.76,60590754012011
10973,-117.84,33.76,60590754052003
10974,-117.85,33.76,60590754043006
10975,-117.84,33.76,60590754052003
10976,-117.84,33.76,60590754052003
10977,-117.84,33.75,60590754033005
10978,-117.85,33.76,60590754043006
10979,-117.84,33.77,60590754041000
10980,-117.85,33.77,60590754042005
10981,-117.84,33.77,60590754041000
10982,-117.84,33.76,60590754052003
10983,-117.83,33.75,60590755041014
10984,-117.82,33.75,60590755042014
10985,-117.82,33.75,60590755042014
10986,-117.82,33.74,60590755073002
10987,-117.83,33.75,60590755041014
10988,-117.81,33.75,60590756033001
10989,-117.8,33.74,60590755061009
10990,-117.81,33.73,60590755072001
10991,-117.81,33.74,60590755063006
10992,-117.81,33.73,60590755072001
10993,-117.81,33.73,60590755072001
10994,-117.82,33.73,60590755122008
10995,-117.82,33.73,60590755122008
10996,-117.82,33.73,60590755122008
10997,-117.83,33.74,60590755051012
10998,-117.83,33.73,60590755173000
10999,-117.8,33.76,60590756063013
11000,-117.79,33.76,60590756063009
11001,-117.79,33.75,60590756061004
11002,-117.79,33.75,60590756061004
11003,-117.8,33.75,60590756031006
11004,-117.8,33.74,60590755061009
11005,-117.81,33.75,60590756033001
11006,-117.79,33.77,60590756041007
11007,-117.79,33.77,60590756041007
11008,-117.78,33.76,60590756065000
11009,-117.78,33.78,60590756046008
11010,-117.76,33.79,60590524375000
11011,-117.77,33.76,60590524192010
11012,-117.82,33.77,60590757011013
11013,-117.83,33.77,60590757011020
11014,-117.83,33.77,60590757011020
11015,-117.82,33.76,60590757021008
11016,-117.82,33.77,60590757011013
11017,-117.82,33.76,60590757021008
11018,-117.81,33.76,60590757031016
11019,-117.8,33.77,60590757031002
11020,-117.81,33.77,60590757032003
11021,-117.81,33.83,60590758141000
11022,-117.83,33.83,60590758133011
11023,-117.83,33.83,60590758133011
11024,-117.82,33.8,60590758152002
